batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
8192,float32,True,split,float32,4,float32,False,OpenCLSolver,0.6504316380014643,float32,64,float32,7.939839331072562e-05,12594.71329711295,50378.8531884518,201515.4127538072
8192,float32,True,split,float32,16,float32,False,OpenCLSolver,0.6502208419988165,float32,64,float32,7.937266137680865e-05,12598.796394802293,201580.7423168367,3225291.877069387
8192,float32,True,split,float32,64,float32,False,OpenCLSolver,0.643303934000869,float32,64,float32,7.852831225596546e-05,12734.260692378935,814992.6843122519,52159531.79598412
4608,float32,True,split,float32,256,float32,False,OpenCLSolver,0.36388610400172183,float32,64,float32,7.896833854204033e-05,12663.303020711657,3241805.573302184,829902226.7653592
648,float32,True,split,float32,1024,float32,False,OpenCLSolver,0.18912243399972795,float32,64,float32,0.00029185560802427155,3426.3518414792197,3508584.285674721,3592790308.5309143
41,float32,True,split,float32,4096,float32,False,OpenCLSolver,0.14095220400122344,float32,64,float32,0.0034378586341761814,290.87874354660056,1191439.333566876,4880135510.289924
3,float32,True,split,float32,16384,float32,False,OpenCLSolver,0.164139044998592,float32,64,float32,0.054713014999530664,18.277186881559683,299453.42986747384,4906244994.948691
8192,float32,False,split,float32,1,float32,False,OpenCLSolver,0.25433449399861274,float32,64,float32,3.104669116194003e-05,32209.551568119907,32209.551568119907,32209.551568119907
8192,float32,False,split,float32,4,float32,False,OpenCLSolver,0.25257360199975665,float32,64,float32,3.083173852536092e-05,32434.110038181636,129736.44015272654,518945.7606109062
8192,float32,False,split,float32,16,float32,False,OpenCLSolver,0.2540092569979606,float32,64,float32,3.1006989379633865e-05,32250.793127849556,516012.6900455929,8256203.040729486
8192,float32,False,split,float32,64,float32,False,OpenCLSolver,0.2937742899994191,float32,64,float32,3.586111938469472e-05,27885.3537524206,1784662.6401549184,114218408.96991478
4608,float32,False,split,float32,256,float32,False,OpenCLSolver,0.5811501230018621,float32,64,float32,0.0001261176482208902,7929.1044045519975,2029850.7275653114,519641786.2567197
648,float32,False,split,float32,1024,float32,False,OpenCLSolver,0.33169597199957934,float32,64,float32,0.0005118764999993508,1953.5962287803175,2000482.538271045,2048494119.1895502
41,float32,False,split,float32,4096,float32,False,OpenCLSolver,0.18336325800191844,float32,64,float32,0.004472274585412645,223.59986644418717,915865.0529553907,3751383256.90528
3,float32,False,split,float32,16384,float32,False,OpenCLSolver,0.21443745600117836,float32,64,float32,0.07147915200039279,13.990093223189117,229213.6873687305,3755437053.8492804
8192,float64,True,nx,float64,1,float32,True,OpenCLSolver,0.5575681230002374,float32,64,float32,6.806251501467742e-05,14692.37508758461,14692.37508758461,14692.37508758461
8192,float64,True,nx,float64,4,float32,True,OpenCLSolver,0.5594819469988579,float32,64,float32,6.829613610825902e-05,14642.116772387515,58568.46708955006,234273.86835820024
8192,float64,True,nx,float64,16,float32,True,OpenCLSolver,0.5567150030001358,float32,64,float32,6.795837438966501e-05,14714.889945220324,235438.23912352519,3767011.825976403
8192,float64,True,nx,float64,64,float32,True,OpenCLSolver,0.5523182979995909,float32,64,float32,6.742166723627818e-05,14832.02716562193,949249.7385998035,60751983.270387426
4608,float64,True,nx,float64,256,float32,True,OpenCLSolver,0.33631890499964356,float32,64,float32,7.298587348082542e-05,13701.281526249271,3507528.0707198135,897927186.1042722
648,float64,True,nx,float64,1024,float32,True,OpenCLSolver,0.1831869999987248,float32,64,float32,0.00028269598765235304,3537.368918124708,3622265.772159701,3709200150.691534
41,float64,True,nx,float64,4096,float32,True,OpenCLSolver,0.1369716890003474,float32,64,float32,0.0033407729024474975,299.331929825995,1226063.5845672756,5021956442.387561
3,float64,True,nx,float64,16384,float32,True,OpenCLSolver,0.16587638599958154,float32,64,float32,0.055292128666527184,18.08575694437645,296317.04177666374,4854858412.468859
8192,float64,False,nx,float64,1,float32,True,OpenCLSolver,0.21230595100132632,float32,64,float32,2.5916253784341592e-05,38585.82371979212,38585.82371979212,38585.82371979212
8192,float64,False,nx,float64,4,float32,True,OpenCLSolver,0.2131902569999511,float32,64,float32,2.6024201293939342e-05,38425.77102386944,153703.08409547777,614812.3363819111
8192,float64,False,nx,float64,16,float32,True,OpenCLSolver,0.21564805699745193,float32,64,float32,2.632422570769677e-05,37987.82198207701,607805.1517132322,9724882.427411715
8192,float64,False,nx,float64,64,float32,True,OpenCLSolver,0.2851426229972276,float32,64,float32,3.480744909634126e-05,28729.482509107907,1838686.880582906,117675960.35730599
4608,float64,False,nx,float64,256,float32,True,OpenCLSolver,0.5723418179986766,float32,64,float32,0.00012420612369762947,8051.13282847813,2061090.0040904013,527639041.04714274
648,float64,False,nx,float64,1024,float32,True,OpenCLSolver,0.337646350999421,float32,64,float32,0.0005210591836410818,1919.1677863004988,1965227.8131717108,2012393280.6878319
41,float64,False,nx,float64,4096,float32,True,OpenCLSolver,0.21726224899975932,float32,64,float32,0.005299079243896569,188.7120297647541,772964.4739164328,3166062485.161709
3,float64,False,nx,float64,16384,float32,True,OpenCLSolver,0.2523493810003856,float32,64,float32,0.08411646033346187,11.888279607055647,194777.57308199973,3191235757.3754835
8192,float64,True,nx,float64,1,float32,False,OpenCLSolver,0.5893672599995625,float32,64,float32,7.194424560541535e-05,13899.652315274658,13899.652315274658,13899.652315274658
8192,float64,True,nx,float64,4,float32,False,OpenCLSolver,0.5651350970001658,float32,64,float32,6.898621789552806e-05,14495.648993461109,57982.595973844436,231930.38389537774
8192,float64,True,nx,float64,16,float32,False,OpenCLSolver,0.5763263650005683,float32,64,float32,7.035233947760844e-05,14214.168390495066,227426.69424792106,3638827.107966737
8192,float64,True,nx,float64,64,float32,False,OpenCLSolver,0.8922028180022608,float32,64,float32,0.0001089114768069166,9181.768802684102,587633.2033717826,37608525.01579408
4608,float64,True,nx,float64,256,float32,False,OpenCLSolver,1.4166137270003674,float32,64,float32,0.0003074248539497325,3252.8274378346505,832723.8240856705,213177298.96593165
648,float64,True,nx,float64,1024,float32,False,OpenCLSolver,1.2357036659996083,float32,64,float32,0.0019069501018512474,524.3975702506376,536983.1119366529,549870706.6231326
41,float64,True,nx,float64,4096,float32,False,OpenCLSolver,1.1891882630006876,float32,64,float32,0.029004591780504574,34.47729957958414,141219.01907797664,578433102.1433923
3,float64,True,nx,float64,16384,float32,False,OpenCLSolver,1.3792534380008874,float32,64,float32,0.4597511460002958,2.1750897386547385,35636.670278119236,583871205.8367056
8192,float64,False,nx,float64,1,float32,False,OpenCLSolver,0.22557450700332993,float32,64,float32,2.7535950561929923e-05,36316.160495383774,36316.160495383774,36316.160495383774
8192,float64,False,nx,float64,4,float32,False,OpenCLSolver,0.22612656600176706,float32,64,float32,2.760334057638758e-05,36227.49924896478,144909.9969958591,579639.9879834364
8192,float64,False,nx,float64,16,float32,False,OpenCLSolver,0.22652254000058747,float32,64,float32,2.7651677246165463e-05,36164.17156534954,578626.7450455927,9258027.920729483
8192,float64,False,nx,float64,64,float32,False,OpenCLSolver,0.6893191950002802,float32,64,float32,8.414540954593264e-05,11884.189587955216,760588.1336291338,48677640.552264564
4608,float64,False,nx,float64,256,float32,False,OpenCLSolver,1.4750355559990567,float32,64,float32,0.00032010320225673975,3123.9924903904803,799742.077539963,204733971.85023052
648,float64,False,nx,float64,1024,float32,False,OpenCLSolver,1.2433272839989513,float32,64,float32,0.0019187149444428262,521.1821604331064,533690.532283501,546499105.058305
41,float64,False,nx,float64,4096,float32,False,OpenCLSolver,1.198301092001202,float32,64,float32,0.029226855902468343,34.21510693237261,140145.07799499822,574034239.4675127
3,float64,False,nx,float64,16384,float32,False,OpenCLSolver,1.4142466340017563,float32,64,float32,0.4714155446672521,2.1212707372767023,34754.89975954149,569424277.6603278
8192,float64,True,xn,float64,1,float32,True,OpenCLSolver,0.5506690889997117,float32,64,float32,6.722034777828512e-05,14876.447877037619,14876.447877037619,14876.447877037619
8192,float64,True,xn,float64,4,float32,True,OpenCLSolver,0.5555479659997218,float32,64,float32,6.781591381832541e-05,14745.80144535009,58983.20578140036,235932.82312560143
8192,float64,True,xn,float64,16,float32,True,OpenCLSolver,0.5564553820004221,float32,64,float32,6.79266823730984e-05,14721.755355389456,235548.0856862313,3768769.3709797007
8192,float64,True,xn,float64,64,float32,True,OpenCLSolver,0.5543856900003448,float32,64,float32,6.767403442387021e-05,14776.71618831811,945709.8360523591,60525429.50735098
4608,float64,True,xn,float64,256,float32,True,OpenCLSolver,0.3235384840008919,float32,64,float32,7.021234461824911e-05,14242.509710181175,3646082.485806381,933397116.3664335
648,float64,True,xn,float64,1024,float32,True,OpenCLSolver,0.16026254100142978,float32,64,float32,0.00024731873611331755,4043.3653176272733,4140406.085250328,4239775831.2963357
41,float64,True,xn,float64,4096,float32,True,OpenCLSolver,0.10206774800099083,float32,64,float32,0.0024894572683168497,401.69398074308435,1645338.5451236735,6739306680.826567
3,float64,True,xn,float64,16384,float32,True,OpenCLSolver,0.1205380179999338,float32,64,float32,0.04017933933331127,24.888413214174864,407771.762101041,6680932550.263455
8192,float64,False,xn,float64,1,float32,True,OpenCLSolver,0.21354965700083994,float32,64,float32,2.6068073364360345e-05,38361.101183917046,38361.101183917046,38361.101183917046
8192,float64,False,xn,float64,4,float32,True,OpenCLSolver,0.21268839800177375,float32,64,float32,2.5962939209200897e-05,38516.440374578786,154065.76149831514,616263.0459932606
8192,float64,False,xn,float64,16,float32,True,OpenCLSolver,0.21460540200132527,float32,64,float32,2.61969484864899e-05,38172.384868249545,610758.1578919927,9772130.526271883
8192,float64,False,xn,float64,64,float32,True,OpenCLSolver,0.2667959760001395,float32,64,float32,3.256786816407953e-05,30705.110784713324,1965127.0902216528,125768133.77418578
4608,float64,False,xn,float64,256,float32,True,OpenCLSolver,0.5317552269989392,float32,64,float32,0.00011539826974803368,8665.641193611045,2218404.1455644276,567911461.2644935
648,float64,False,xn,float64,1024,float32,True,OpenCLSolver,0.30285999899933813,float32,64,float32,0.00046737654166564526,2139.602463649933,2190952.922777531,2243535792.924192
41,float64,False,xn,float64,4096,float32,True,OpenCLSolver,0.16784214599829284,float32,64,float32,0.004093710878007142,244.27714359906375,1000559.1801817651,4098290402.02451
3,float64,False,xn,float64,16384,float32,True,OpenCLSolver,0.1964320699989912,float32,64,float32,0.06547735666633041,15.272455256493538,250223.90692239013,4099668491.01644
8192,float64,True,xn,float64,1,float32,False,OpenCLSolver,0.5699079619989789,float32,64,float32,6.956884301745347e-05,14374.250837391666,14374.250837391666,14374.250837391666
8192,float64,True,xn,float64,4,float32,False,OpenCLSolver,0.5629486840007303,float32,64,float32,6.87193217774329e-05,14551.948042193795,58207.79216877518,232831.16867510072
8192,float64,True,xn,float64,16,float32,False,OpenCLSolver,0.5750057699988247,float32,64,float32,7.019113403305965e-05,14246.81355809133,227949.01692946127,3647184.2708713803
8192,float64,True,xn,float64,64,float32,False,OpenCLSolver,0.8696714649995556,float32,64,float32,0.00010616106750482857,9419.64906253902,602857.5400024973,38582882.560159825
4608,float64,True,xn,float64,256,float32,False,OpenCLSolver,1.3800520449985925,float32,64,float32,0.00029949046115420843,3339.0045083442487,854785.1541361277,218824999.45884869
648,float64,True,xn,float64,1024,float32,False,OpenCLSolver,1.2148558699991554,float32,64,float32,0.0018747775771591904,533.3966077806831,546198.1263674195,559306881.4002376
41,float64,True,xn,float64,4096,float32,False,OpenCLSolver,1.1630253399998765,float32,64,float32,0.02836647170731406,35.25288623548336,144395.82202053984,591445286.9961312
3,float64,True,xn,float64,16384,float32,False,OpenCLSolver,1.3497837659997458,float32,64,float32,0.44992792199991527,2.22257821998473,36414.721556229815,596618797.9772693
8192,float64,False,xn,float64,1,float32,False,OpenCLSolver,0.22967771099865786,float32,64,float32,2.8036829955890852e-05,35667.37043999829,35667.37043999829,35667.37043999829
8192,float64,False,xn,float64,4,float32,False,OpenCLSolver,0.229133456999989,float32,64,float32,2.797039270019397e-05,35752.09010179772,143008.3604071909,572033.4416287636
8192,float64,False,xn,float64,16,float32,False,OpenCLSolver,0.2297198300002492,float32,64,float32,2.8041971435577295e-05,35660.8308476944,570573.2935631104,9129172.697009766
8192,float64,False,xn,float64,64,float32,False,OpenCLSolver,0.6012512859997514,float32,64,float32,7.339493237301653e-05,13624.918882923415,871994.8085070986,55807667.74445431
4608,float64,False,xn,float64,256,float32,False,OpenCLSolver,1.2781803849975404,float32,64,float32,0.00027738289604981346,3605.124952695051,922911.987889933,236265468.89982286
648,float64,False,xn,float64,1024,float32,False,OpenCLSolver,1.1881929890005267,float32,64,float32,0.0018336311558650104,545.3659514899837,558454.7343257433,571857647.9495611
41,float64,False,xn,float64,4096,float32,False,OpenCLSolver,1.1654606829979457,float32,64,float32,0.028425870317023066,35.17922191466348,144094.0929624616,590209404.7742428
3,float64,False,xn,float64,16384,float32,False,OpenCLSolver,1.3768068969984597,float32,64,float32,0.4589356323328199,2.1789548022603755,35699.99548023399,584908725.9481537
8192,float64,True,split,float64,1,float32,True,OpenCLSolver,0.6413608280017797,float32,64,float32,7.8291116699436e-05,12772.841187577593,12772.841187577593,12772.841187577593
8192,float64,True,split,float64,4,float32,True,OpenCLSolver,0.6445140289979463,float32,64,float32,7.867602893041337e-05,12710.351724595437,50841.40689838175,203365.627593527
8192,float64,True,split,float64,16,float32,True,OpenCLSolver,0.640588720998494,float32,64,float32,7.819686535626147e-05,12788.236401089021,204611.78241742434,3273788.5186787895
8192,float64,True,split,float64,64,float32,True,OpenCLSolver,0.6305432409972127,float32,64,float32,7.697061047329257e-05,12991.97179093418,831486.1946197875,53215116.4556664
4608,float64,True,split,float64,256,float32,True,OpenCLSolver,0.35887627900228836,float32,64,float32,7.788113693626049e-05,12840.079630815102,3287060.385488666,841487458.6850985
648,float64,True,split,float64,1024,float32,True,OpenCLSolver,0.15935318699848722,float32,64,float32,0.0002459154120347025,4066.4389097291896,4164033.44356269,4263970246.2081947
41,float64,True,split,float64,4096,float32,True,OpenCLSolver,0.10245928099902812,float32,64,float32,0.0024990068536348323,400.158966569255,1639051.1270676686,6713553416.469171
3,float64,True,split,float64,16384,float32,True,OpenCLSolver,0.12393940800029668,float32,64,float32,0.04131313600009889,24.2053762270094,396580.884103322,6497581205.148828
8192,float64,False,split,float64,1,float32,True,OpenCLSolver,0.243411264000315,float32,64,float32,2.971328906253845e-05,33654.97498090063,33654.97498090063,33654.97498090063
8192,float64,False,split,float64,4,float32,True,OpenCLSolver,0.24273605100097484,float32,64,float32,2.9630865600704936e-05,33748.5922104216,134994.3688416864,539977.4753667456
8192,float64,False,split,float64,16,float32,True,OpenCLSolver,0.23930865100192023,float32,64,float32,2.921248181175784e-05,34231.94258002092,547711.0812803347,8763377.300485356
8192,float64,False,split,float64,64,float32,True,OpenCLSolver,0.2698214080010075,float32,64,float32,3.293718359387299e-05,30360.822963200204,1943092.669644813,124357930.85726804
4608,float64,False,split,float64,256,float32,True,OpenCLSolver,0.5350350819971936,float32,64,float32,0.00011611004383619654,8612.519356299275,2204804.9552126145,564430068.5344293
648,float64,False,split,float64,1024,float32,True,OpenCLSolver,0.30744356799914385,float32,64,float32,0.00047444995061596273,2107.7038762502407,2158288.7692802465,2210087699.7429724
41,float64,False,split,float64,4096,float32,True,OpenCLSolver,0.16918455500126584,float32,64,float32,0.0041264525610064835,242.33890617079814,992620.1596755892,4065772174.0312133
3,float64,False,split,float64,16384,float32,True,OpenCLSolver,0.1980272420005349,float32,64,float32,0.06600908066684497,15.149430804029965,248208.27429322695,4066644366.0202303
8192,float64,True,split,float64,1,float32,False,OpenCLSolver,0.6524434499988274,float32,64,float32,7.964397582993499e-05,12555.877448098718,12555.877448098718,12555.877448098718
8192,float64,True,split,float64,4,float32,False,OpenCLSolver,0.6505100899994432,float32,64,float32,7.940796997063515e-05,12593.194365374122,50372.77746149649,201491.10984598595
8192,float64,True,split,float64,16,float32,False,OpenCLSolver,0.6517480990005424,float32,64,float32,7.955909411627715e-05,12569.273332077923,201108.37331324676,3217733.973011948
8192,float64,True,split,float64,64,float32,False,OpenCLSolver,0.8602997300004063,float32,64,float32,0.00010501705688481522,9522.262665357493,609424.8105828796,39003187.87730429
4608,float64,True,split,float64,256,float32,False,OpenCLSolver,1.352357089999714,float32,64,float32,0.00029348027126729903,3407.3840659947105,872290.3208946459,223306322.14902934
648,float64,True,split,float64,1024,float32,False,OpenCLSolver,1.1741375730016443,float32,64,float32,0.0018119406990766117,551.8944414183162,565139.9080123558,578703265.8046523
41,float64,True,split,float64,4096,float32,False,OpenCLSolver,1.1358493930019904,float32,64,float32,0.027703643731755864,36.096334824495656,147850.5874411342,605596006.1588857
3,float64,True,split,float64,16384,float32,False,OpenCLSolver,1.3113698649976868,float32,64,float32,0.43712328833256225,2.287684108102707,37481.41642715475,614095526.7425034
8192,float64,False,split,float64,1,float32,False,OpenCLSolver,0.25415690899899346,float32,64,float32,3.1025013305541194e-05,32232.057087350095,32232.057087350095,32232.057087350095
8192,float64,False,split,float64,4,float32,False,OpenCLSolver,0.24898515599852544,float32,64,float32,3.039369580060125e-05,32901.55980241856,131606.23920967424,526424.956838697
8192,float64,False,split,float64,16,float32,False,OpenCLSolver,0.26115653899978497,float32,64,float32,3.187946032712219e-05,31368.159615588815,501890.55384942103,8030248.861590737
8192,float64,False,split,float64,64,float32,False,OpenCLSolver,0.6025337909995869,float32,64,float32,7.355148815912926e-05,13595.917975670209,870138.7504428934,55688880.028345175
4608,float64,False,split,float64,256,float32,False,OpenCLSolver,1.2728983109991532,float32,64,float32,0.0002762366126300246,3620.084935443885,926741.7434736346,237245886.32925045
648,float64,False,split,float64,1024,float32,False,OpenCLSolver,1.1629108609995455,float32,64,float32,0.0017946155262338667,557.2224163793868,570595.7543724921,584290052.4774319
41,float64,False,split,float64,4096,float32,False,OpenCLSolver,1.1376641819988436,float32,64,float32,0.027747906878020576,36.03875436067976,147614.7378613443,604629966.2800663
3,float64,False,split,float64,16384,float32,False,OpenCLSolver,1.3460871310016955,float32,64,float32,0.4486957103338985,2.228681881660617,36514.72394912755,598257237.1825057
8192,int32,True,nx,int32,1,float64,True,OpenCLSolver,0.5519349139976839,float64,64,float64,6.73748674313579e-05,14842.329760705039,14842.329760705039,14842.329760705039
8192,int32,True,nx,int32,4,float64,True,OpenCLSolver,0.5527946090005571,float64,64,float64,6.747981066901332e-05,14819.24726945328,59276.98907781312,237107.9563112525
8192,int32,True,nx,int32,16,float64,True,OpenCLSolver,0.5491199659991253,float64,64,float64,6.70312458495026e-05,14918.415842145958,238694.65347433533,3819114.455589365
8192,int32,True,nx,int32,64,float64,True,OpenCLSolver,1.328986688000441,float64,64,float64,0.00016222982031255384,6164.094850585351,394502.0704374625,25248132.5079976
4608,int32,True,nx,int32,256,float64,True,OpenCLSolver,2.1776125640026294,float64,64,float64,0.00047257217100751505,2116.0789004312687,541716.1985104048,138679346.81866363
648,int32,True,nx,int32,1024,float64,True,OpenCLSolver,2.0787903019991063,float64,64,float64,0.003208009725307263,311.71975325112834,319201.0273291554,326861851.98505515
41,int32,True,nx,int32,4096,float64,True,OpenCLSolver,2.0435332960005326,float64,64,float64,0.049842275512208115,20.063289441010074,82179.23355037726,336606140.62234527
3,int32,True,nx,int32,16384,float64,True,OpenCLSolver,2.367065279999224,float64,64,float64,0.7890217599997413,1.267392169260741,20764.95330116798,340212994.8863362
8192,int32,False,nx,int32,1,float64,True,OpenCLSolver,0.2104632059999858,float64,64,float64,2.5691309326170142e-05,38923.668206406364,38923.668206406364,38923.668206406364
8192,int32,False,nx,int32,4,float64,True,OpenCLSolver,0.2138626980013214,float64,64,float64,2.610628637711443e-05,38304.95021599972,153219.80086399888,612879.2034559955
8192,int32,False,nx,int32,16,float64,True,OpenCLSolver,0.25340433200108237,float64,64,float64,3.0933145996225875e-05,32327.781989003288,517244.5118240526,8275912.189184842
8192,int32,False,nx,int32,64,float64,True,OpenCLSolver,0.9180268529999012,float64,64,float64,0.0001120638248290895,8923.486250135738,571103.1200086873,36550599.680555984
4608,int32,False,nx,int32,256,float64,True,OpenCLSolver,1.9920292729984794,float64,64,float64,0.0004322980193139061,2313.219018646177,592184.0687734213,151599121.60599586
648,int32,False,nx,int32,1024,float64,True,OpenCLSolver,2.0403571640017617,float64,64,float64,0.0031486993271632123,317.5914547868054,325213.64970168873,333018777.29452926
41,int32,False,nx,int32,4096,float64,True,OpenCLSolver,2.0421985630018753,float64,64,float64,0.04980972104882623,20.076402335595194,82232.94396659792,336826138.48718506
3,int32,False,nx,int32,16384,float64,True,OpenCLSolver,2.424347021002177,float64,64,float64,0.8081156736673923,1.237446608926415,20274.32524065038,332174544.74281585
8192,int32,True,nx,int32,1,float64,False,OpenCLSolver,0.5678439330004039,float64,64,float64,6.931688635258837e-05,14426.499120479593,14426.499120479593,14426.499120479593
8192,int32,True,nx,int32,4,float64,False,OpenCLSolver,0.5692077630010317,float64,64,float64,6.948336950696188e-05,14391.933020746857,57567.73208298743,230270.92833194972
8192,int32,True,nx,int32,16,float64,False,OpenCLSolver,0.5664893770008348,float64,64,float64,6.915153527842222e-05,14460.994914628254,231375.91863405207,3702014.698144833
8192,int32,True,nx,int32,64,float64,False,OpenCLSolver,1.439881119000347,float64,64,float64,0.00017576673815922206,5689.35858099687,364118.9491837997,23303612.74776318
4608,int32,True,nx,int32,256,float64,False,OpenCLSolver,2.3739704309991794,float64,64,float64,0.0005151845553383635,1941.051977661129,496909.30628124904,127208782.40799975
648,int32,True,nx,int32,1024,float64,False,OpenCLSolver,2.2239232960018853,float64,64,float64,0.003431980395064638,291.3769558351938,298370.0027752385,305530882.8418442
41,int32,True,nx,int32,4096,float64,False,OpenCLSolver,2.186294915001781,float64,64,float64,0.05332426621955564,18.753188199208065,76813.05886395623,314626289.10676473
3,int32,True,nx,int32,16384,float64,False,OpenCLSolver,2.530867050998495,float64,64,float64,0.8436223503328316,1.1853645171983331,19421.01224977749,318193864.7003544
8192,int32,False,nx,int32,1,float64,False,OpenCLSolver,0.23091336699872045,float64,64,float64,2.8187666869960992e-05,35476.50838266714,35476.50838266714,35476.50838266714
8192,int32,False,nx,int32,4,float64,False,OpenCLSolver,0.22928181099996436,float64,64,float64,2.7988502319331587e-05,35728.95714785362,142915.8285914145,571663.314365658
8192,int32,False,nx,int32,16,float64,False,OpenCLSolver,0.28094012300061877,float64,64,float64,3.429444860847397e-05,29159.23831919856,466547.813107177,7464765.009714832
8192,int32,False,nx,int32,64,float64,False,OpenCLSolver,1.0204837700002827,float64,64,float64,0.00012457077270511263,8027.565200765252,513764.1728489761,32880907.06233447
4608,int32,False,nx,int32,256,float64,False,OpenCLSolver,2.2239683239968144,float64,64,float64,0.0004826320147562531,2071.971956740244,530424.8209255025,135788754.15692863
648,int32,False,nx,int32,1024,float64,False,OpenCLSolver,2.19064506200084,float64,64,float64,0.0033806250956803087,295.80328243962305,302902.561218174,310172222.6874102
41,int32,False,nx,int32,4096,float64,False,OpenCLSolver,2.1977521910012,float64,64,float64,0.053603711975639026,18.65542446863501,76412.61862352901,312986085.8819748
3,int32,False,nx,int32,16384,float64,False,OpenCLSolver,2.6130382159972214,float64,64,float64,0.8710127386657405,1.148088834535128,18810.28746502354,308187749.82694566
8192,int32,True,xn,int32,1,float64,True,OpenCLSolver,0.5518960929985042,float64,64,float64,6.737012853985647e-05,14843.373787069377,14843.373787069377,14843.373787069377
8192,int32,True,xn,int32,4,float64,True,OpenCLSolver,0.5515622109996912,float64,64,float64,6.732937145992324e-05,14852.359056927102,59409.43622770841,237637.74491083363
8192,int32,True,xn,int32,16,float64,True,OpenCLSolver,0.5540862390007533,float64,64,float64,6.763748034677164e-05,14784.70213368512,236555.2341389619,3784883.7462233906
8192,int32,True,xn,int32,64,float64,True,OpenCLSolver,1.303384750000987,float64,64,float64,0.00015910458374035485,6285.174043960386,402251.1388134647,25744072.884061743
4608,int32,True,xn,int32,256,float64,True,OpenCLSolver,2.1141504400002304,float64,64,float64,0.0004588000086806056,2179.5989125539704,557977.3216138164,142842194.333137
648,int32,True,xn,int32,1024,float64,True,OpenCLSolver,2.06798433899894,float64,64,float64,0.003191333856479846,313.3486012344178,320868.9676640438,328569822.8879809
41,int32,True,xn,int32,4096,float64,True,OpenCLSolver,2.0355317639987334,float64,64,float64,0.04964711619509106,20.14215681874543,82502.27432958128,337929315.65396494
3,int32,True,xn,int32,16384,float64,True,OpenCLSolver,2.3679826939987834,float64,64,float64,0.7893275646662611,1.2669011507571184,20756.908454004628,340081188.1104118
8192,int32,False,xn,int32,1,float64,True,OpenCLSolver,0.21118978199956473,float64,64,float64,2.578000268549374e-05,38789.75546277558,38789.75546277558,38789.75546277558
8192,int32,False,xn,int32,4,float64,True,OpenCLSolver,0.21124188000248978,float64,64,float64,2.5786362304991428e-05,38780.1888522458,155120.7554089832,620483.0216359328
8192,int32,False,xn,int32,16,float64,True,OpenCLSolver,0.250029455000913,float64,64,float64,3.052117370616614e-05,32764.13972893748,524226.2356629997,8387619.770607995
8192,int32,False,xn,int32,64,float64,True,OpenCLSolver,0.8867125020005915,float64,64,float64,0.00010824127221686908,9238.620163262945,591271.6904488285,37841388.188725024
4608,int32,False,xn,int32,256,float64,True,OpenCLSolver,1.922251257001335,float64,64,float64,0.00041715522070341475,2397.1892244660917,613680.4414633195,157102193.01460978
648,int32,False,xn,int32,1024,float64,True,OpenCLSolver,2.0368672540025727,float64,64,float64,0.003143313663584217,318.1356068868205,325770.8614521042,333589362.1269547
41,int32,False,xn,int32,4096,float64,True,OpenCLSolver,2.060328430001391,float64,64,float64,0.0502519129268632,19.899739965230843,81509.33489758553,333862235.74051034
3,int32,False,xn,int32,16384,float64,True,OpenCLSolver,2.4299139340000693,float64,64,float64,0.8099713113333564,1.2346116288413014,20227.87692693588,331413535.5709175
8192,int32,True,xn,int32,1,float64,False,OpenCLSolver,0.5661942779988749,float64,64,float64,6.911551245103453e-05,14468.531947997324,14468.531947997324,14468.531947997324
8192,int32,True,xn,int32,4,float64,False,OpenCLSolver,0.5652718740020646,float64,64,float64,6.900291430689265e-05,14492.141528290651,57968.566113162604,231874.26445265042
8192,int32,True,xn,int32,16,float64,False,OpenCLSolver,0.5701307999988785,float64,64,float64,6.95960449217381e-05,14368.632601529534,229898.12162447255,3678369.945991561
8192,int32,True,xn,int32,64,float64,False,OpenCLSolver,1.4265789950004546,float64,64,float64,0.00017414294372564143,5742.408957870145,367514.1733036893,23520907.091436114
4608,int32,True,xn,int32,256,float64,False,OpenCLSolver,2.3313677100013592,float64,64,float64,0.0005059391731773783,1976.5221849097813,505989.679336904,129533357.91024743
648,int32,True,xn,int32,1024,float64,False,OpenCLSolver,2.2341741909986013,float64,64,float64,0.003447799677466977,290.0400526560401,297001.01391978504,304129038.2538599
41,int32,True,xn,int32,4096,float64,False,OpenCLSolver,2.2063820820003457,float64,64,float64,0.05381419712195965,18.582456925515213,76113.74356691031,311761893.65006465
3,int32,True,xn,int32,16384,float64,False,OpenCLSolver,2.5629862030000368,float64,64,float64,0.8543287343333456,1.170509617448751,19177.629572280337,314206282.91224104
8192,int32,False,xn,int32,1,float64,False,OpenCLSolver,0.22867739499997697,float64,64,float64,2.7914721069333126e-05,35823.39216344854,35823.39216344854,35823.39216344854
8192,int32,False,xn,int32,4,float64,False,OpenCLSolver,0.2293794129982416,float64,64,float64,2.8000416625761915e-05,35713.754311782104,142855.01724712842,571420.0689885137
8192,int32,False,xn,int32,16,float64,False,OpenCLSolver,0.2706180770001083,float64,64,float64,3.3034433227552285e-05,30271.444135628535,484343.10617005656,7749489.698720905
8192,int32,False,xn,int32,64,float64,False,OpenCLSolver,0.9617176890023984,float64,64,float64,0.00011739717883330059,8518.092256884307,545157.9044405957,34890105.88419812
