batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
102,int32,True,split,int32,36,float32,True,PythonSolver,0.9961748030000308,float32,1,float32,0.009766419637255204,102.39166830241223,3686.10005888684,132699.60211992625
32,int32,True,split,int32,64,float32,True,PythonSolver,0.976876511998853,float32,1,float32,0.030527390999964155,32.75746689263993,2096.4778811289557,134174.58439225316
7,int32,True,split,int32,144,float32,True,PythonSolver,1.068233859998145,float32,1,float32,0.15260483714259213,6.55287223343787,943.6136016150532,135880.35863256766
2,int32,True,split,int32,256,float32,True,PythonSolver,0.9815428629990492,float32,1,float32,0.4907714314995246,2.0376084177201514,521.6277549363588,133536.70526370785
1,int32,True,split,int32,576,float32,True,PythonSolver,2.4998856489983154,float32,1,float32,2.4998856489983154,0.4000182969971815,230.41053907037656,132716.4705045369
8192,float32,True,split,float32,4,float32,True,PythonSolver,1.3525227489990357,float32,1,float32,0.00016510287463367135,6056.829732485217,24227.31892994087,96909.27571976348
1619,float32,True,split,float32,9,float32,True,PythonSolver,1.1495696179990773,float32,1,float32,0.0007100491772693498,1408.3531563908289,12675.17840751746,114076.60566765715
512,float32,True,split,float32,16,float32,True,PythonSolver,1.0554688629999873,float32,1,float32,0.0020614626230468502,485.0924721215638,7761.479553945021,124183.67286312033
102,float32,True,split,float32,36,float32,True,PythonSolver,1.0444668700001785,float32,1,float32,0.010239871274511553,97.65747763735443,3515.6691949447595,126564.09101801134
32,float32,True,split,float32,64,float32,True,PythonSolver,1.0084250770014478,float32,1,float32,0.03151328365629524,31.732649980454678,2030.8895987490994,129976.93431994236
7,float32,True,split,float32,144,float32,True,PythonSolver,1.0814720029993623,float32,1,float32,0.15449600042848033,6.472659468378422,932.0629634464929,134217.06673629498
2,float32,True,split,float32,256,float32,True,PythonSolver,0.994227230999968,float32,1,float32,0.497113615499984,2.0116125747113682,514.9728191261103,131833.04169628423
1,float32,True,split,float32,576,float32,True,PythonSolver,2.434726455998316,float32,1,float32,2.434726455998316,0.41072375811925366,236.5768846766901,136268.2855737735
8192,float64,True,split,float64,4,float32,True,PythonSolver,1.1911147399987385,float32,1,float32,0.00014539974853500226,6877.590986749669,27510.363946998677,110041.45578799471
1619,float64,True,split,float64,9,float32,True,PythonSolver,1.0414805860018532,float32,1,float32,0.0006432863409523491,1554.5176950587143,13990.659255528428,125915.93329975585
512,float64,True,split,float64,16,float32,True,PythonSolver,1.011120752998977,float32,1,float32,0.001974845220701127,506.36879767467104,8101.900762794737,129630.41220471579
102,float64,True,split,float64,36,float32,True,PythonSolver,0.9801252930010378,float32,1,float32,0.009609071500010174,104.06832751727794,3746.4597906220056,134872.5524623922
32,float64,True,split,float64,64,float32,True,PythonSolver,0.9637976730009541,float32,1,float32,0.030118677281279815,33.20198927266794,2124.927313450748,135995.34806084787
7,float64,True,split,float64,144,float32,True,PythonSolver,1.0422992489984608,float32,1,float32,0.14889989271406584,6.715921561611273,967.0927048720233,139261.34950157136
2,float64,True,split,float64,256,float32,True,PythonSolver,0.9581322960002581,float32,1,float32,0.47906614800012903,2.087394411344904,534.3729693042955,136799.48014189964
1,float64,True,split,float64,576,float32,True,PythonSolver,2.4115376099980494,float32,1,float32,2.4115376099980494,0.41467319267759994,238.85175898229755,137578.6131738034
8192,int32,True,split,int32,4,float64,True,PythonSolver,0.5632179590029409,float64,1,float64,6.875219226110119e-05,14544.990743019302,58179.962972077206,232719.85188830883
1619,int32,True,split,int32,9,float64,True,PythonSolver,0.39590342299925396,float64,1,float64,0.0002445357770223928,4089.3811620392353,36804.43045835312,331239.8741251781
512,int32,True,split,int32,16,float64,True,PythonSolver,0.33910599400041974,float64,1,float64,0.0006623163945320698,1509.852403255857,24157.638452093714,386522.2152334994
102,int32,True,split,int32,36,float64,True,PythonSolver,0.29753576800067094,float64,1,float64,0.0029170173333399113,342.81592658725316,12341.373357141114,444289.4408570801
32,int32,True,split,int32,64,float64,True,PythonSolver,0.27574267700038035,float64,1,float64,0.008616958656261886,116.05022605897113,7427.214467774153,475341.72593754577
7,int32,True,split,int32,144,float64,True,PythonSolver,0.3137283079995541,float64,1,float64,0.04481832971422201,22.312299596534814,3212.971141901013,462667.8444337459
2,int32,True,split,int32,256,float64,True,PythonSolver,0.29101210000226274,float64,1,float64,0.14550605000113137,6.872566467114079,1759.3770155812042,450400.5159887883
1,int32,True,split,int32,576,float64,True,PythonSolver,0.6821157150006911,float64,1,float64,0.6821157150006911,1.4660269189062545,844.4315052900026,486392.54704704153
8192,float32,True,split,float32,4,float64,True,PythonSolver,0.5673007069999585,float64,1,float64,6.925057458495587e-05,14440.31339802402,57761.25359209608,231045.01436838432
1619,float32,True,split,float32,9,float64,True,PythonSolver,0.41216377199816634,float64,1,float64,0.00025457922915266603,3928.050231467706,35352.452083209355,318172.0687488842
512,float32,True,split,float32,16,float64,True,PythonSolver,0.352970316002029,float64,1,float64,0.0006893951484414629,1450.5469066046246,23208.750505673994,371340.0080907839
102,float32,True,split,float32,36,float64,True,PythonSolver,0.3109086509975896,float64,1,float64,0.003048124029388133,328.0706396323169,11810.543026763407,425179.54896348267
32,float32,True,split,float32,64,float64,True,PythonSolver,0.2771179139999731,float64,1,float64,0.00865993481249916,115.47431033276004,7390.355861296643,472982.7751229851
7,float32,True,split,float32,144,float64,True,PythonSolver,0.3030047129977902,float64,1,float64,0.04328638757111288,23.101950892925718,3326.6809285813033,479042.0537157077
2,float32,True,split,float32,256,float64,True,PythonSolver,0.2771217420013272,float64,1,float64,0.1385608710006636,7.217044702289802,1847.5634437861893,472976.24160926446
1,float32,True,split,float32,576,float64,True,PythonSolver,0.7231041490013013,float64,1,float64,0.7231041490013013,1.3829266522410735,796.5657516908583,458821.8729739344
8192,float64,True,split,float64,4,float64,True,PythonSolver,0.3736014299975068,float64,1,float64,4.560564331024253e-05,21927.110932243137,87708.44372897255,350833.7749158902
1619,float64,True,split,float64,9,float64,True,PythonSolver,0.3199092320028285,float64,1,float64,0.00019759680790786195,5060.810498853267,45547.2944896794,409925.6504071146
512,float64,True,split,float64,16,float64,True,PythonSolver,0.3006399120022252,float64,1,float64,0.000587187328129346,1703.0340269531825,27248.54443125092,435976.71090001473
